event_id,url,title,pub_date,gdelt_lat,gdelt_lon,fetch_method,article_chars,is_hwc_event,species,event_type,humans_killed,humans_injured,animals_killed,animals_injured,event_date,primary_location,location_type,location_notes,gdelt_location_match,confidence,extraction_notes,_error,geocoded_address,final_lat,final_lon,geocode_source,gdelt_all_india_locations_hint
6fa9bfb2-46f4-4581-a743-89ea0e629d39,https://indianexpress.com/article/india/arunachal-sits-on-plantation-proposal-for-subansiri-hydel-project-10512253/,Arunachal sits on plantation proposal for Subansiri hydel project,20260204T013000Z,17583.0,26.1833,selenium,5428,False,,,,,,,,,,,,high,"No specific HWC event described, only policy and study discussions.",,,17583.0,26.1833,gdelt_fallback,
9b206896-f629-492b-adf3-c7a334c3d9f9,https://www.thehindu.com/news/national/karnataka/mp-criticises-union-budget-claims-it-ignores-key-issues-of-karnataka-hassan/article70578963.ece,"MP criticises Union Budget , claims it ignores key issues of Karnataka , Hassan",20260201T143000Z,17688.0,13.5,selenium,1324,False,,,,,,,,,,,,high,"Article discusses budget and expectations, no specific HWC event",,,17688.0,13.5,gdelt_fallback,
ceddcb35-1533-46ae-b2ab-e132e66b11a9,https://indianexpress.com/article/india/intrusion-detection-system-where-elephants-trains-cross-path-an-ai-enabled-system-prevents-accidents-10506158/,"Intrusion Detection System : Where elephants & trains cross path , an AI - enabled system prevents accidents",20260131T233000Z,17589.0,26.0,selenium,7285,False,,,,,,,,,,,,high,"No specific HWC event described, only prevention measures",,,17589.0,26.0,gdelt_fallback,
fdfa64ee-adf3-41d0-9a18-2216f2f700a6,https://www.thehindu.com/news/national/karnataka/hdk-fails-to-put-an-end-to-human-animal-conflict-in-hassan-mp-shreyas-patel/article70537997.ece,HDK fails to put an end to human - animal conflict in Hassan : MP Shreyas Patel,20260122T140000Z,17643.0,23.45,selenium,1569,False,,,,,,,,,,,,high,"No specific HWC incident reported, only policy discussion",,,17643.0,23.45,gdelt_fallback,
c213fce0-ff0c-4a83-8458-52e3c689a775,https://www.downtoearth.org.in/wildlife-biodiversity/how-did-the-national-board-for-wildlife-approve-the-kaziranga-elevated-corridors-and-highway-expansion,Kaziranga Elevated Corridor : Wildlife Board Approves with 34 Conditions,20260120T140000Z,70089.0,26.75,jina,9632,False,,,,,,,,,,,,high,"No specific HWC event described, only policy discussion",,,70089.0,26.75,gdelt_fallback,
0f5a709d-7864-45c4-a129-b28268cfaf24,https://timesofindia.indiatimes.com/city/bhubaneswar/woman-critical-after-being-hit-by-train-in-sambalpur/articleshow/126532130.cms,Woman critical after being hit by train in Sambalpur | Bhubaneswar News,20260114T221500Z,17819.0,21.45,selenium,852,False,,,,,,,,"Mundera, Sambalpur, Odisha, India",village,near elephant corridor,,high,"Incident involves train and human, not HWC.",,,17819.0,21.45,gdelt_fallback,
fc5a40e6-e975-40e1-a057-392b693a47fb,https://avenuemail.in/chakradharpur-rail-division-elephant-corridor-132-crore/,₹132 - Crore Elephant Corridor Planned in Chakradharpur Rail Division to Protect Elephants,20260114T164500Z,70216.0,21.85,jina,4939,False,,,,,,,,,,,,high,"No specific HWC incident reported, only plans and ongoing issues.",,,70216.0,21.85,gdelt_fallback,
3a692202-24a8-4685-8245-8ec45b464e68,https://indianexpress.com/article/india/inside-the-hunt-for-an-elephant-that-has-claimed-20-lives-in-jharkhand-10472117/,Inside the hunt for an elephant that has claimed 20 lives in Jharkhand,20260114T020000Z,70155.0,22.5667,selenium,8952,True,elephant,attack_on_human,20,,,,2026-01-09,"Benisagar, West Singhbhum, Jharkhand, India",village,"Jharkhand-Odisha border, tribal-dominated area",,high,"Multiple attacks over several days, last confirmed on Jan 9",,"Benisagar, Jharkhand, India",21.9858316,85.8857191,google_maps,
2febe4b6-49ad-4c54-81ca-d4e5701a6b2e,https://timesofindia.indiatimes.com/city/guwahati/guardian-of-wildlife-how-debitson-marak-protects-biodiversity-in-goalpara/articleshow/126456860.cms,Guardian of wildlife : How Debitson Marak protects biodiversity in Goalpara | Guwahati News,20260110T220000Z,70086.0,26.1667,selenium,2030,False,,,,,,,,,,,,high,"No specific HWC event described, only conservation efforts",,,70086.0,26.1667,gdelt_fallback,
bc20d7cb-aa16-4255-ba18-78d7991d1cf3,https://timesofindia.indiatimes.com/city/ranchi/hazaribag-admin-opens-control-room-for-monitoring-jumbo-which-killed-2-since-dec-8/articleshow/126456386.cms,Hazaribag admin opens control room for monitoring jumbo which killed 2 since Dec 8 | Ranchi News,20260110T184500Z,70146.0,23.9833,selenium,2498,True,elephant,human_killed,2,1,,,2025-12-08,"Hazaribag, Ranchi, Jharkhand, India",district,"Hazaribag district, Jharkhand",,high,Specific event with clear details of elephant attacks.,,"Hazaribagh, Jharkhand, India",23.9787306,85.35496499999999,google_maps,
a77191b3-5ca9-4cde-9f3f-5043b02d84c3,https://theshillongtimes.com/2026/01/09/aaranyak-sbif-supports-bee-keeping-in-hec-hit-areas-for-conflict-mitigation/,Aaranyak - SBIF supports bee keeping in HEC - hit areas for conflict mitigationThe Shillong Times,20260109T121500Z,17583.0,26.1833,jina,4514,False,,,,,,,,,,,,high,"No specific HWC event reported, only mitigation initiative",,,17583.0,26.1833,gdelt_fallback,
2a85eca1-7dcf-4344-a970-ee6c56efeeb5,https://www.thehindu.com/news/national/karnataka/cec-report-to-sc-recommends-restoration-of-2016-draft-notificationon-bannerghatta-national-park/article70482754.ece,CEC report to SC recommends restoration of 2016 draft notification on Bannerghatta National Park,20260107T154500Z,17688.0,13.5,selenium,3430,True,elephant,corridor_conflict,,,,,2026-01-07,"BNP, Karnataka, India",state,"Herandyapanahalli, Tippuru, Bijahalli, Bommasandra, Hosadurga, Salbanni, Guddeveeranahosahallu",,medium,Event inferred from policy discussion on ESZ and HEC,,"Karnataka, India",15.3172775,75.7138884,google_maps,
29648765-1a4b-411f-ad21-21cd4e36cd1b,https://avenuemail.in/elephant-terror-in-chaibasa-tusked-elephant-kills-five-of-a-family-in-midnight-attack-death-toll-reaches-15-in-a-week/,"Elephant Terror in Chaibasa : Tusked Elephant Kills Five of a Family in Midnight Attack , Death Toll Reaches 15 in a Week",20260107T081500Z,70155.0,22.5667,jina,4564,True,elephant,attack_on_human,5,1,,,2026-01-06,"Chaibasa, West Singhbhum, Jharkhand, India",village,Chaibasa subdivision of West Singhbhum,"Chaibasa, Jharkhand, India (70155.000,22.567)",high,Specific event with clear details and date,,"Chaibasa, Jharkhand, India",22.5474364,85.8025373,google_maps,
8464050c-533d-420a-a7a0-a80ca9363c44,https://timesofindia.indiatimes.com/city/coimbatore/stray-elephants-create-panic-in-coimbatore-hosur/articleshow/126360481.cms,"Stray elephants create panic in Coimbatore , Hosur | Coimbatore News",20260106T060000Z,17557.0,15.5667,selenium,1611,True,elephant,crop_raid,,,,,2026-01-06,"Madukkarai, Coimbatore, Tamil Nadu, India",village,near Madukkarai forest range,,high,Specific incident with clear details.,,"Madukkarai, Tamil Nadu, India",10.9144962,76.948555,google_maps,
bb25482c-bf00-4233-bda4-6b56f36ab732,https://avenuemail.in/human-elephant-conflict-escalates-in-jharkhand/,Human – Elephant Conflict Escalates in Jharkhand,20260105T151500Z,70155.0,22.5667,jina,4484,True,elephant,attack_on_human,3,2,,,2026-01-05,"Chaibasa, Jharkhand, India",town,"Attacks occurred in Bandijhari, Birsinghatu, and Roro villages","Chaibasa, Jharkhand, India",high,Specific event with clear details of elephant attacks on humans,,"Chaibasa, Jharkhand, India",22.5474364,85.8025373,google_maps,
77cfcaf4-f8d4-4b04-9928-851760d258b4,https://timesofindia.indiatimes.com/city/hubballi/villagers-cautioned-as-elephants-roam-along-khanapur-belagavi-border/articleshow/126325568.cms,Villagers cautioned as elephants roam along Khanapur - Belagavi border | Hubballi News,20260103T190000Z,17769.0,15.8667,selenium,1825,False,elephant,,,,,,,,,Khanapur-Belagavi taluk border,,high,"No specific HWC incident reported, only warning issued",,,17769.0,15.8667,gdelt_fallback,
de86d1c3-d305-4bb8-b03a-ef1aa3f38d34,https://scroll.in/article/1089685/assam-elephants-run-down-by-train-in-region-where-animal-movement-was-common,Assam : Elephants run down by train in region where animal movement was common,20260102T150000Z,70093.0,27.5,jina,9578,True,elephant,animal_killed_by_human,,,8,,2025-12-20,"Sangjurai, Nagaon, Assam, India",village,"Near Patiapam village, Kampur subdivision","Kampur, Assam, India (17589.000,26.200)",high,Specific details provided about the incident and location.,,"Sang Jurai, Assam, India",26.1430547,92.71081459999999,google_maps,
3bb0e611-152c-4eb7-8998-7f5090e11c0e,https://timesofindia.indiatimes.com/city/bhubaneswar/a-jumbo-sized-problem-in-jajpur-as-villagers-grapple-with-power-cuts/articleshow/126293415.cms,A jumbo - sized problem in Jajpur as villagers grapple with power cuts | Bhubaneswar News,20260101T210000Z,70215.0,20.85,selenium,1931,True,elephant,crop_raid,,,,,,"Phuljhari, Jajpur, Odisha, India",village,Sukinda and Tamaka forest ranges,,high,"Elephants raiding crops, causing power cuts",,"Jajpur, Odisha, India",20.8341019,86.3326058,google_maps,
b5cf6e03-6c4c-4efe-ae30-9423858fc5de,https://economictimes.indiatimes.com/news/india/india-saved-its-tigers-now-big-cats-are-running-out-of-room/articleshow/126283257.cms,India saved its tigers . Now big cats are running out of room,20260101T063000Z,17957.0,23.3333,selenium,15462,True,tiger,livestock_kill,,,2000,,2023-01-01,"Bandhavgarh Tiger Reserve, Madhya Pradesh, India",forest_division,"Central Indian landscape, high tiger density",,high,Annual cattle kills reported in Bandhavgarh,,"Bandhavgarh Tiger Reserve, Bandhavgarh Tiger Reserve, Kila Bandhogarh, Tala, Madhya Pradesh 484664, India",23.7222106,81.023271,google_maps,
499b86aa-1c88-4d1d-beeb-6a7f647e0a88,https://www.orissapost.com/protest-over-womans-death-in-tusker-attack/,Protest over woman death in tusker attack,20260101T040000Z,70206.0,20.85,jina,7008,True,elephant,attack_on_human,1,,,,2026-01-01,"Sunabhuin Sahi, Angul, Orissa, India",village,"Bantala panchayat, Angul Forest Division","Bantala, Orissa, India",high,Specific details provided in the article.,,"P4JF+99C, Lokeipasi, Odisha 759129, India",20.7309283,85.12339999999999,google_maps,
c4d3e3dc-c909-4e40-8237-3392ad8b65a5,https://timesofindia.indiatimes.com/india/india-saved-its-tigers-now-big-cats-are-running-out-of-room/articleshow/126281013.cms,India saved its tigers . Now big cats are running out of room | India News,20260101T030000Z,17943.0,25.5333,selenium,8369,True,tiger,livestock_kill,,,2000,,2025-01-01,"Bandhavgarh Tiger Reserve, Madhya Pradesh, India",forest_division,"Central Indian landscape, high tiger density",,high,Annual cattle kills reported in Bandhavgarh,,"Bandhavgarh Tiger Reserve, Bandhavgarh Tiger Reserve, Kila Bandhogarh, Tala, Madhya Pradesh 484664, India",23.7222106,81.023271,google_maps,
23e2db7b-2b0b-464a-8a0b-d8d23e93a7da,https://www.deccanchronicle.com/nation/mp-after-over-a-century-mp-gets-its-resident-wild-elephants-1927045,"MP : After Over A Century , MP Gets Its Resident Wild Elephants",20251229T164500Z,17751.0,24.4167,selenium,2153,False,,,,,,,,,,,,high,"No specific HWC event described, only migration and settlement details.",,,17751.0,24.4167,gdelt_fallback,
bba822af-ec88-49af-8b9b-abf422f95ecd,https://www.orissapost.com/wild-elephants-kill-woman-injure-two/,"Wild elephants kill woman , injure two",20251227T050000Z,70116.0,20.4833,jina,6878,True,elephant,human_killed,1,2,,,2025-12-27,"Hatipada, Bolangir, Orissa, India",village,"Near Lathor village, Bender forest under Lathor range","Lathor, Orissa, India",high,Specific details provided about the incident and locations.,,"P2H6+Q2Q, Meher Rd, Babejuri, Odisha 767027, India",20.7294692,83.01011869999999,google_maps,
f197fa19-9e5b-4ba5-81fc-b26dacc384f6,https://northeasttoday.in/northeast/assam/nfr-saves-over-160-elephant-lives-in-2025-through-ai-driven-safety-measures/,NFR Saves Over 160 Elephant Lives in 2025 Through AI - Driven Safety Measures,20251226T093000Z,17591.0,25.75,jina,4231,False,,,,,,,,,,,,high,"No specific HWC incident reported, only preventive measures",,,17591.0,25.75,gdelt_fallback,
25767323-9f01-491d-b4c2-a79bc9e2ddfa,https://www.sentinelassam.com/more-news/editorial/orchids-of-stone-and-shadows-on-the-track-the-silent-crisis-of-assams-giants,Collision Crisis : Assam Elephants Face Railway Threats,20251224T044500Z,17696.0,14.0,jina,9949,True,elephant,animal_killed_by_human,,,7,1,2025-12-20,"Hojai, Assam, India",district,Jamunamukh-Kampur railway section,"Hojai, Assam, India",high,Specific details provided in the article.,,"Hojai, Assam, India",26.0016601,92.847737,google_maps,
4d959261-2aa7-4ae5-86da-08d475a00bee,https://www.newkerala.com/news/o/indian-railways-strengthens-ai-based-system-protect-wildlife-railway-tracks-902,AI - Powered System To Protect Wildlife On Tracks Rolled Out By Indian Railways,20251224T041500Z,70202.0,23.8,jina,7573,True,elephant,animal_killed_by_human,,,7,,2025-12-23,"Jamunamukh - Kampur, Assam, India",forest_division,Jamunamukh - Kampur section under Lumding Division,"Jamunamukh, Assam, India",high,Specific event with clear details of elephant deaths,,"Jamunamukh, Assam 782428, India",26.1069743,92.74562979999999,google_maps,
24907caa-255d-4c3a-8bd4-e13c825bc67b,https://www.centralchronicle.com/india-lost-91-tigers-under-six-months-ntca/,India lost 91 tigers under six months : NTCA | Central India Premier English Daily,20251223T190000Z,17699.0,10.0,failed_selenium,,,,,,,,,,,,,,,,selenium/trafilatura could not extract article text,,17699.0,10.0,gdelt_fallback_no_text,
b3028424-8369-417b-8522-86e2856538ba,https://aninews.in/news/national/general-news/indian-railways-strengthens-ai-based-system-to-protect-wildlife-on-railway-tracks20251223214930/,Indian Railways strengthens AI - based system to protect wildlife on railway tracks,20251223T184500Z,17911.0,28.6,jina,4701,True,elephant,animal_killed_by_human,,,7,,2025-12-23,"Jamunamukh - Kampur section, Lumding Division, Assam, India",forest_division,Not a designated elephant corridor,"Jamunamukh, Assam, India",high,Specific details provided about the incident and location.,,"Lumding, Assam 782447, India",25.7516266,93.172876,google_maps,
d0df0a0a-8c33-4109-9f7d-4e9842c69da8,https://timesofindia.indiatimes.com/india/indian-railways-strengthens-ai-based-system-to-protect-wildlife-on-railway-tracks/articleshow/126144842.cms,Indian Railways strengthens AI - based system to protect wildlife on railway tracks | India News,20251223T173000Z,17591.0,25.75,selenium,3197,True,elephant,animal_killed_by_human,,,7,,2025-12-23,"Jamunamukh - Kampur section, Lumding Division, Assam, India",forest_division,Not a designated elephant corridor,,high,Specific incident with clear details and casualty count,,"Lumding, Assam 782447, India",25.7516266,93.172876,google_maps,
62a7dcfc-4ce0-4e0b-8f6c-785bab85982e,https://news.webindia123.com/news/Articles/India/20251223/4397567.html,Indian Railways strengthens AI - based system to protect wildlife on railway tracks,20251223T173000Z,17591.0,25.75,jina,4921,True,elephant,animal_killed_by_human,,,7,,2025-12-23,"Jamunamukh - Kampur, Assam, India",forest_division,Jamunamukh - Kampur section under Lumding Division of N.F. railway,"Jamunamukh, Assam, India (17589.000,26.100)",high,Specific event date and location provided.,,"Jamunamukh, Assam 782428, India",26.1069743,92.74562979999999,google_maps,
e9590003-fabe-44cf-99dd-ac057cde9826,https://www.sentinelassam.com/more-news/editorial/letters-to-the-editor-faulty-elevators-in-public-buildings,Letters to the Editor : Faulty elevators in public buildings,20251223T093000Z,70248.0,11.0,jina,8590,True,elephant,livestock_kill,,,7,1,2025-12-21,"Hojai, Hojai, Assam, India",district,Assam's Hojai district,,medium,"Specific location not in GDELT list, event inferred from train collision",,"Hojai, Assam, India",26.0016601,92.847737,google_maps,
65e9e7fd-5cf3-47cb-a5af-6b73cb7b1f18,https://indiawest.com/elephant-carnage-rajdhani-express-hits-herd/,Elephant Carnage : Rajdhani Express Hits Herd,20251222T213000Z,17798.0,23.7244,jina,5735,True,elephant,animal_killed_by_human,,,7,1,2025-12-20,"Sairang, Mizoram, India",village,"Near Aizawl, Assam's Hojai","Sairang, Mizoram, India",high,Specific details provided in the article.,,"Sairang, Mizoram, India",23.8130345,92.65303639999999,google_maps,
1601c0ed-74a5-4de2-b802-ebe0f872964d,https://dailypioneer.com/news/assam---s-elephant-deaths-expose-a-systemic-failure,Assam Elephant Train Deaths Reveal Systemic Failures In Wildlife Protection,20251222T203000Z,17696.0,14.0,jina,10840,True,elephant,animal_killed_by_human,,,7,1,2025-12-22,"Sangjurai, Hojai, Assam, India",village,Near paddy fields and cluster of houses,"Hojai, Assam, India",high,Clear event description with specific details,,"Sang Jurai, Assam, India",26.1430547,92.71081459999999,google_maps,
9228f036-b3b1-430e-9556-34430902d8f2,https://www.thehindu.com/news/national/karnataka/kumaraswamy-promises-coffee-growers-to-make-prompt-efforts-to-resolve-their-problems/article70426038.ece,Kumaraswamy promises coffee growers to make prompt efforts to resolve their problems,20251222T134500Z,17688.0,13.5,selenium,2328,True,elephant,corridor_conflict,,,,,,,unknown,"Balehonnur, Chikkamagaluru district",,medium,"Event is about past efforts to mitigate elephant-human conflict, no specific incident mentioned",,,17688.0,13.5,gdelt_fallback,
